ID	Target
hsa-miR-324-3p	RBM10
hsa-miR-324-3p	KDM5C
hsa-miR-324-3p	ARID1A
hsa-miR-324-3p	HIST1H2AJ
hsa-miR-324-3p	PPFIA1
hsa-miR-324-3p	STK16
hsa-miR-324-3p	TNKS
hsa-miR-324-3p	EIF3B
hsa-miR-324-3p	STX16
hsa-miR-324-3p	IQGAP1
hsa-miR-324-3p	WISP3
hsa-miR-324-3p	SYNJ2
hsa-miR-324-3p	FUBP1
hsa-miR-324-3p	DDX18
hsa-miR-324-3p	EIF2B2
hsa-miR-324-3p	CACNA1I
hsa-miR-324-3p	HERC1
hsa-miR-324-3p	COX7A2L
hsa-miR-324-3p	MAGI1
hsa-miR-324-3p	RAB11B
hsa-miR-324-3p	WDR46
hsa-miR-324-3p	GRAP2
hsa-miR-324-3p	PEX16
hsa-miR-324-3p	FADS2
hsa-miR-324-3p	NTN1
hsa-miR-324-3p	FXR2
hsa-miR-324-3p	ZNF432
hsa-miR-324-3p	PUM1
hsa-miR-324-3p	SETD1A
hsa-miR-324-3p	EIF4A3
hsa-miR-324-3p	DAZAP2
hsa-miR-324-3p	MED24
hsa-miR-324-3p	SETDB1
hsa-miR-324-3p	PTBP3
hsa-miR-324-3p	SAE1
hsa-miR-324-3p	HUWE1
hsa-miR-324-3p	EBI3
hsa-miR-324-3p	GDF11
hsa-miR-324-3p	SPRY1
hsa-miR-324-3p	SAP18
hsa-miR-324-3p	TNIP1
hsa-miR-324-3p	RACK1
hsa-miR-324-3p	SEC24B
hsa-miR-324-3p	MCRS1
hsa-miR-324-3p	PPIE
hsa-miR-324-3p	VAV3
hsa-miR-324-3p	TOMM40
hsa-miR-324-3p	TACC3
hsa-miR-324-3p	EIF3M
hsa-miR-324-3p	SEC23B
hsa-miR-324-3p	HEXIM1
hsa-miR-324-3p	EBP
hsa-miR-324-3p	SRCAP
hsa-miR-324-3p	HPSE
hsa-miR-324-3p	RUVBL2
hsa-miR-324-3p	SUGT1
hsa-miR-324-3p	HNRNPA0
hsa-miR-324-3p	KDELR2
hsa-miR-324-3p	FAM107A
hsa-miR-324-3p	GPR45
hsa-miR-324-3p	ATXN2L
hsa-miR-324-3p	FKBP9
hsa-miR-324-3p	ACOT7
hsa-miR-324-3p	U2AF2
hsa-miR-324-3p	MGLL
hsa-miR-324-3p	HSPA4L
hsa-miR-324-3p	AAK1
hsa-miR-324-3p	MON1B
hsa-miR-324-3p	BAHD1
hsa-miR-324-3p	TRAK1
hsa-miR-324-3p	SACM1L
hsa-miR-324-3p	RAB18
hsa-miR-324-3p	CLUAP1
hsa-miR-324-3p	ARHGAP26
hsa-miR-324-3p	POGZ
hsa-miR-324-3p	KDM6B
hsa-miR-324-3p	MPRIP
hsa-miR-324-3p	TTLL12
hsa-miR-324-3p	GSE1
hsa-miR-324-3p	PRRC2C
hsa-miR-324-3p	WWC1
hsa-miR-324-3p	NUDCD3
hsa-miR-324-3p	SF3B3
hsa-miR-324-3p	SRRM2
hsa-miR-324-3p	KLHDC2
hsa-miR-324-3p	NUP62
hsa-miR-324-3p	CIZ1
hsa-miR-324-3p	FBXL2
hsa-miR-324-3p	USP49
hsa-miR-324-3p	APPL1
hsa-miR-324-3p	GGA1
hsa-miR-324-3p	SZRD1
hsa-miR-324-3p	BSCL2
hsa-miR-324-3p	GHITM
hsa-miR-324-3p	SLC39A1
hsa-miR-324-3p	VPS4A
hsa-miR-324-3p	SMPDL3B
hsa-miR-324-3p	HDHD5
hsa-miR-324-3p	ZDHHC8
hsa-miR-324-3p	PKN3
hsa-miR-324-3p	CDIP1
hsa-miR-324-3p	CXXC1
hsa-miR-324-3p	DERL2
hsa-miR-324-3p	PLCE1
hsa-miR-324-3p	MRPL37
hsa-miR-324-3p	CXXC5
hsa-miR-324-3p	MED15
hsa-miR-324-3p	SLC25A39
hsa-miR-324-3p	MAP3K20
hsa-miR-324-3p	KCNK10
hsa-miR-324-3p	TMED9
hsa-miR-324-3p	MFSD6
hsa-miR-324-3p	PIGG
hsa-miR-324-3p	DUS2
hsa-miR-324-3p	MCUB
hsa-miR-324-3p	STX17
hsa-miR-324-3p	PLEKHB2
hsa-miR-324-3p	ARHGAP17
hsa-miR-324-3p	HAUS2
hsa-miR-324-3p	KLHL11
hsa-miR-324-3p	LRRC20
hsa-miR-324-3p	PI4K2B
hsa-miR-324-3p	WDR33
hsa-miR-324-3p	FOXRED1
hsa-miR-324-3p	NHP2
hsa-miR-324-3p	ENAH
hsa-miR-324-3p	CDK5RAP2
hsa-miR-324-3p	TMX4
hsa-miR-324-3p	CEACAM19
hsa-miR-324-3p	CABP4
hsa-miR-324-3p	SCYL1
hsa-miR-324-3p	PITPNM2
hsa-miR-324-3p	VPS18
hsa-miR-324-3p	LRFN1
hsa-miR-324-3p	ZSWIM6
hsa-miR-324-3p	RBM26
hsa-miR-324-3p	FBRS
hsa-miR-324-3p	DCLRE1C
hsa-miR-324-3p	PLEKHG2
hsa-miR-324-3p	ZNF649
hsa-miR-324-3p	UBE2Z
hsa-miR-324-3p	CAMKV
hsa-miR-324-3p	NOL12
hsa-miR-324-3p	TCTN1
hsa-miR-324-3p	AGMAT
hsa-miR-324-3p	JADE1
hsa-miR-324-3p	RAB11FIP1
hsa-miR-324-3p	HM13
hsa-miR-324-3p	VOPP1
hsa-miR-324-3p	PDRG1
hsa-miR-324-3p	APOLD1
hsa-miR-324-3p	MED25
hsa-miR-324-3p	ISG20L2
hsa-miR-324-3p	ZMIZ2
hsa-miR-324-3p	ITCH
hsa-miR-324-3p	STK40
hsa-miR-324-3p	KREMEN1
hsa-miR-324-3p	ANKRD27
hsa-miR-324-3p	NSRP1
hsa-miR-324-3p	KIAA1841
hsa-miR-324-3p	FAXC
hsa-miR-324-3p	KDM2B
hsa-miR-324-3p	PRRC2B
hsa-miR-324-3p	MFSD2A
hsa-miR-324-3p	HIST1H2BK
hsa-miR-324-3p	GTPBP10
hsa-miR-324-3p	UBE3B
hsa-miR-324-3p	SAPCD2
hsa-miR-324-3p	YTHDC1
hsa-miR-324-3p	ARRDC4
hsa-miR-324-3p	CCNQ
hsa-miR-324-3p	PIGM
hsa-miR-324-3p	ATPIF1
hsa-miR-324-3p	SLC22A12
hsa-miR-324-3p	GINM1
hsa-miR-324-3p	TNFAIP8L1
hsa-miR-324-3p	IRGQ
hsa-miR-324-3p	NACC2
hsa-miR-324-3p	ZBTB46
hsa-miR-324-3p	UNC45B
hsa-miR-324-3p	NIPAL1
hsa-miR-324-3p	TOGARAM2
hsa-miR-324-3p	CCDC71L
hsa-miR-324-3p	PIKFYVE
hsa-miR-324-3p	TRIM65
hsa-miR-324-3p	TMEM184A
hsa-miR-324-3p	TUBB
hsa-miR-324-3p	MDGA1
hsa-miR-324-3p	NHLRC4
hsa-miR-324-3p	UBALD2
hsa-miR-324-3p	EMC10
hsa-miR-324-3p	IAH1
hsa-miR-324-3p	STAC2
hsa-miR-324-3p	WDR53
hsa-miR-324-3p	SPEM1
hsa-miR-324-3p	MAST4
hsa-miR-324-3p	PABPN1L
hsa-miR-324-3p	MEX3D
hsa-miR-324-3p	C1orf220
hsa-miR-324-3p	LRRD1
hsa-miR-324-3p	FBXO48
hsa-miR-324-3p	GTF2H2C
hsa-miR-324-3p	ZNF783
hsa-miR-384	ACVR1
hsa-miR-384	ACVR2B
hsa-miR-384	ADD2
hsa-miR-384	ATP1A1
hsa-miR-384	RUNX1T1
hsa-miR-384	CNN3
hsa-miR-384	CYLD
hsa-miR-384	DR1
hsa-miR-384	EN2
hsa-miR-384	FRK
hsa-miR-384	GP2
hsa-miR-384	HOXD12
hsa-miR-384	HSPA5
hsa-miR-384	IRS1
hsa-miR-384	KRAS
hsa-miR-384	MAP3K9
hsa-miR-384	MTF1
hsa-miR-384	MYD88
hsa-miR-384	NFIX
hsa-miR-384	NTRK3
hsa-miR-384	PLCG1
hsa-miR-384	RAD51
hsa-miR-384	GRK1
hsa-miR-384	RPS21
hsa-miR-384	SCN2B
hsa-miR-384	SCO1
hsa-miR-384	CXCL5
hsa-miR-384	SDHD
hsa-miR-384	ST6GAL1
hsa-miR-384	TBCA
hsa-miR-384	TCF7L2
hsa-miR-384	TRPS1
hsa-miR-384	PCGF2
hsa-miR-384	GAS7
hsa-miR-384	TRIM24
hsa-miR-384	LRAT
hsa-miR-384	CREB5
hsa-miR-384	COQ7
hsa-miR-384	MRVI1
hsa-miR-384	ADAMTS5
hsa-miR-384	ZNF652
hsa-miR-384	ZFP30
hsa-miR-384	TRIM35
hsa-miR-384	KPNA6
hsa-miR-384	AAR2
hsa-miR-384	TRAF3IP1
hsa-miR-384	OSTF1
hsa-miR-384	SRPX2
hsa-miR-384	ZNF107
hsa-miR-384	MARCH1
hsa-miR-384	ZWILCH
hsa-miR-384	TMEM248
hsa-miR-384	FBXW7
hsa-miR-384	FEM1A
hsa-miR-384	MTFR1L
hsa-miR-384	SCYL3
hsa-miR-384	SELENON
hsa-miR-384	SNX16
hsa-miR-384	ABCG8
hsa-miR-384	PAPD5
hsa-miR-384	DEPTOR
hsa-miR-384	C8orf33
hsa-miR-384	PANK3
hsa-miR-384	ZNF34
hsa-miR-384	APOL6
hsa-miR-384	CLPB
hsa-miR-384	SRRM4
hsa-miR-384	SFT2D3
hsa-miR-384	CDHR1
hsa-miR-384	LYSMD3
hsa-miR-384	SESN3
hsa-miR-384	FAM109A
hsa-miR-384	ITPRIPL1
hsa-miR-384	GDF7
hsa-miR-384	GPR155
hsa-miR-384	FREM1
hsa-miR-384	LONRF2
hsa-miR-384	TMEM218
hsa-miR-384	RICTOR
hsa-miR-384	KANSL1
hsa-miR-384	MEIOC
hsa-miR-384	C5orf64
hsa-miR-384	MACC1
hsa-miR-384	LANCL3
hsa-miR-384	ZNF699
hsa-miR-384	MIA3
hsa-miR-384	ONECUT3
hsa-miR-384	TMEM236
hsa-miR-193b-3p	AAMP
hsa-miR-193b-3p	AARS
hsa-miR-193b-3p	ACACA
hsa-miR-193b-3p	ACTG1
hsa-miR-193b-3p	ACTN4
hsa-miR-193b-3p	ACTN1
hsa-miR-193b-3p	PARP1
hsa-miR-193b-3p	AKT1
hsa-miR-193b-3p	ALDH3A2
hsa-miR-193b-3p	APEH
hsa-miR-193b-3p	ARCN1
hsa-miR-193b-3p	ATP1A1
hsa-miR-193b-3p	ALDH7A1
hsa-miR-193b-3p	ATP5B
hsa-miR-193b-3p	BARD1
hsa-miR-193b-3p	BCKDHA
hsa-miR-193b-3p	BLM
hsa-miR-193b-3p	BRCA1
hsa-miR-193b-3p	BUB1
hsa-miR-193b-3p	BUB1B
hsa-miR-193b-3p	C1QBP
hsa-miR-193b-3p	C5
hsa-miR-193b-3p	CAPNS1
hsa-miR-193b-3p	CASP9
hsa-miR-193b-3p	CBS
hsa-miR-193b-3p	KYAT1
hsa-miR-193b-3p	CCNA2
hsa-miR-193b-3p	CDK1
hsa-miR-193b-3p	CDC6
hsa-miR-193b-3p	CDC20
hsa-miR-193b-3p	CDC25A
hsa-miR-193b-3p	CDH1
hsa-miR-193b-3p	CDK4
hsa-miR-193b-3p	CDK6
hsa-miR-193b-3p	CDK8
hsa-miR-193b-3p	CDK9
hsa-miR-193b-3p	CFL1
hsa-miR-193b-3p	RCC1
hsa-miR-193b-3p	CHD4
hsa-miR-193b-3p	CHEK1
hsa-miR-193b-3p	COL4A1
hsa-miR-193b-3p	COPA
hsa-miR-193b-3p	COX7C
hsa-miR-193b-3p	CS
hsa-miR-193b-3p	SLC25A10
hsa-miR-193b-3p	DDB1
hsa-miR-193b-3p	AKR1C2
hsa-miR-193b-3p	DLX1
hsa-miR-193b-3p	DNMT1
hsa-miR-193b-3p	DNMT3A
hsa-miR-193b-3p	DPH1
hsa-miR-193b-3p	DRG2
hsa-miR-193b-3p	DUT
hsa-miR-193b-3p	E2F1
hsa-miR-193b-3p	E2F2
hsa-miR-193b-3p	ECH1
hsa-miR-193b-3p	ECT2
hsa-miR-193b-3p	EEF2
hsa-miR-193b-3p	MEGF8
hsa-miR-193b-3p	EPHA2
hsa-miR-193b-3p	EIF4B
hsa-miR-193b-3p	ELK3
hsa-miR-193b-3p	MARK2
hsa-miR-193b-3p	EP300
hsa-miR-193b-3p	EPHX1
hsa-miR-193b-3p	EPRS
hsa-miR-193b-3p	ESD
hsa-miR-193b-3p	ESR1
hsa-miR-193b-3p	EZH2
hsa-miR-193b-3p	FANCA
hsa-miR-193b-3p	FANCD2
hsa-miR-193b-3p	FANCE
hsa-miR-193b-3p	FANCG
hsa-miR-193b-3p	FASN
hsa-miR-193b-3p	FEN1
hsa-miR-193b-3p	FGF11
hsa-miR-193b-3p	FOXC1
hsa-miR-193b-3p	FLNA
hsa-miR-193b-3p	KDSR
hsa-miR-193b-3p	SLC37A4
hsa-miR-193b-3p	XRCC6
hsa-miR-193b-3p	GDI2
hsa-miR-193b-3p	GJB2
hsa-miR-193b-3p	GLO1
hsa-miR-193b-3p	GLUD1
hsa-miR-193b-3p	GPI
hsa-miR-193b-3p	RAPGEF1
hsa-miR-193b-3p	GSS
hsa-miR-193b-3p	MSH6
hsa-miR-193b-3p	HIST1H1D
hsa-miR-193b-3p	HIST1H1E
hsa-miR-193b-3p	HIST1H1B
hsa-miR-193b-3p	HADHB
hsa-miR-193b-3p	HCFC1
hsa-miR-193b-3p	HDGF
hsa-miR-193b-3p	HELLS
hsa-miR-193b-3p	HMGB1
hsa-miR-193b-3p	HMGCR
hsa-miR-193b-3p	HNRNPAB
hsa-miR-193b-3p	HNRNPH1
hsa-miR-193b-3p	HNRNPL
hsa-miR-193b-3p	DNAJA1
hsa-miR-193b-3p	HSPA1B
hsa-miR-193b-3p	HSPA1L
hsa-miR-193b-3p	HSP90AB1
hsa-miR-193b-3p	NDST1
hsa-miR-193b-3p	IDI1
hsa-miR-193b-3p	INSIG1
hsa-miR-193b-3p	IRAK1
hsa-miR-193b-3p	IRF1
hsa-miR-193b-3p	ITPKA
hsa-miR-193b-3p	KIF11
hsa-miR-193b-3p	KIF22
hsa-miR-193b-3p	KPNA2
hsa-miR-193b-3p	KRT19
hsa-miR-193b-3p	LAMB1
hsa-miR-193b-3p	LASP1
hsa-miR-193b-3p	LETM1
hsa-miR-193b-3p	LMNB1
hsa-miR-193b-3p	LOXL1
hsa-miR-193b-3p	SMAD3
hsa-miR-193b-3p	MAGEB2
hsa-miR-193b-3p	MARS
hsa-miR-193b-3p	MAT2A
hsa-miR-193b-3p	MAX
hsa-miR-193b-3p	MAZ
hsa-miR-193b-3p	MCM3
hsa-miR-193b-3p	MCM4
hsa-miR-193b-3p	MCM5
hsa-miR-193b-3p	MCM6
hsa-miR-193b-3p	MCM7
hsa-miR-193b-3p	MAP3K1
hsa-miR-193b-3p	MAP3K3
hsa-miR-193b-3p	MPST
hsa-miR-193b-3p	COX1
hsa-miR-193b-3p	MTHFD1
hsa-miR-193b-3p	MTR
hsa-miR-193b-3p	MYB
hsa-miR-193b-3p	MYBL1
hsa-miR-193b-3p	MYH9
hsa-miR-193b-3p	MYLK
hsa-miR-193b-3p	MYO1D
hsa-miR-193b-3p	MYO5A
hsa-miR-193b-3p	HNRNPM
hsa-miR-193b-3p	NCL
hsa-miR-193b-3p	NDUFS6
hsa-miR-193b-3p	NF1
hsa-miR-193b-3p	NFIA
hsa-miR-193b-3p	NFKB2
hsa-miR-193b-3p	NME4
hsa-miR-193b-3p	NMT1
hsa-miR-193b-3p	NONO
hsa-miR-193b-3p	NPM1
hsa-miR-193b-3p	NPPC
hsa-miR-193b-3p	NUCB1
hsa-miR-193b-3p	NUCB2
hsa-miR-193b-3p	ODC1
hsa-miR-193b-3p	OPHN1
hsa-miR-193b-3p	PAK2
hsa-miR-193b-3p	PCNA
hsa-miR-193b-3p	PCNT
hsa-miR-193b-3p	CDK17
hsa-miR-193b-3p	PFDN2
hsa-miR-193b-3p	PFKP
hsa-miR-193b-3p	PFN1
hsa-miR-193b-3p	PGAM1
hsa-miR-193b-3p	PGM3
hsa-miR-193b-3p	PIP4K2A
hsa-miR-193b-3p	PLS3
hsa-miR-193b-3p	PMAIP1
hsa-miR-193b-3p	EXOSC10
hsa-miR-193b-3p	POLA1
hsa-miR-193b-3p	POLD1
hsa-miR-193b-3p	POLE
hsa-miR-193b-3p	POLE2
hsa-miR-193b-3p	POLR2C
hsa-miR-193b-3p	PPP2R5C
hsa-miR-193b-3p	PRIM1
hsa-miR-193b-3p	PRKCA
hsa-miR-193b-3p	PRNP
hsa-miR-193b-3p	PSMA7
hsa-miR-193b-3p	PSMC5
hsa-miR-193b-3p	PTEN
hsa-miR-193b-3p	PTK7
hsa-miR-193b-3p	TWF1
hsa-miR-193b-3p	PTMS
hsa-miR-193b-3p	PTPN11
hsa-miR-193b-3p	PTPRG
hsa-miR-193b-3p	RABGGTB
hsa-miR-193b-3p	RAB5C
hsa-miR-193b-3p	RAC2
hsa-miR-193b-3p	RAD51
hsa-miR-193b-3p	RBBP5
hsa-miR-193b-3p	RBL1
hsa-miR-193b-3p	RFC4
hsa-miR-193b-3p	RFC5
hsa-miR-193b-3p	RPL8
hsa-miR-193b-3p	RPL9
hsa-miR-193b-3p	RPL12
hsa-miR-193b-3p	RPL22
hsa-miR-193b-3p	RPL23A
hsa-miR-193b-3p	RPL26
hsa-miR-193b-3p	RPS3
hsa-miR-193b-3p	RPS6KA1
hsa-miR-193b-3p	RPS10
hsa-miR-193b-3p	RPS18
hsa-miR-193b-3p	RPS21
hsa-miR-193b-3p	RRM2
hsa-miR-193b-3p	RTKN
hsa-miR-193b-3p	SCO1
hsa-miR-193b-3p	SFPQ
hsa-miR-193b-3p	SRSF1
hsa-miR-193b-3p	SH3GL1
hsa-miR-193b-3p	SHMT1
hsa-miR-193b-3p	SIX1
hsa-miR-193b-3p	SLC1A5
hsa-miR-193b-3p	SLC3A2
hsa-miR-193b-3p	SNRNP70
hsa-miR-193b-3p	SNRPB
hsa-miR-193b-3p	SNRPD3
hsa-miR-193b-3p	SOAT1
hsa-miR-193b-3p	CAPN15
hsa-miR-193b-3p	SPTBN1
hsa-miR-193b-3p	SPTBN2
hsa-miR-193b-3p	SSRP1
hsa-miR-193b-3p	SURF4
hsa-miR-193b-3p	TACC1
hsa-miR-193b-3p	ELOA
hsa-miR-193b-3p	TCF7L2
hsa-miR-193b-3p	TERT
hsa-miR-193b-3p	TK1
hsa-miR-193b-3p	TLE4
hsa-miR-193b-3p	TLN1
hsa-miR-193b-3p	TM7SF2
hsa-miR-193b-3p	TRAPPC10
hsa-miR-193b-3p	TNFRSF1B
hsa-miR-193b-3p	TOP2A
hsa-miR-193b-3p	TPI1
hsa-miR-193b-3p	TYMS
hsa-miR-193b-3p	UCHL1
hsa-miR-193b-3p	UGP2
hsa-miR-193b-3p	VASP
hsa-miR-193b-3p	VAV2
hsa-miR-193b-3p	NSD2
hsa-miR-193b-3p	XPO1
hsa-miR-193b-3p	XRCC1
hsa-miR-193b-3p	YY1
hsa-miR-193b-3p	ZNF3
hsa-miR-193b-3p	SLC30A1
hsa-miR-193b-3p	ZYX
hsa-miR-193b-3p	PRRC2A
hsa-miR-193b-3p	BAG6
hsa-miR-193b-3p	KAT6A
hsa-miR-193b-3p	NUP214
hsa-miR-193b-3p	PDHX
hsa-miR-193b-3p	AAAS
hsa-miR-193b-3p	SLC7A5
hsa-miR-193b-3p	SYMPK
hsa-miR-193b-3p	CHAF1B
hsa-miR-193b-3p	ARID1A
hsa-miR-193b-3p	TRRAP
hsa-miR-193b-3p	HIST1H2AJ
hsa-miR-193b-3p	HIST2H2AA3
hsa-miR-193b-3p	HIST1H3D
hsa-miR-193b-3p	HIST1H3H
hsa-miR-193b-3p	HIST1H3B
hsa-miR-193b-3p	STX7
hsa-miR-193b-3p	DYRK2
hsa-miR-193b-3p	CUL4A
hsa-miR-193b-3p	TEAD2
hsa-miR-193b-3p	IRS4
hsa-miR-193b-3p	YBX3
hsa-miR-193b-3p	YARS
hsa-miR-193b-3p	PDXK
hsa-miR-193b-3p	RUVBL1
hsa-miR-193b-3p	SSNA1
hsa-miR-193b-3p	EIF3I
hsa-miR-193b-3p	VAMP8
hsa-miR-193b-3p	MBTPS1
hsa-miR-193b-3p	GBF1
hsa-miR-193b-3p	PEX11B
hsa-miR-193b-3p	DLEU2
hsa-miR-193b-3p	ALDH1A2
hsa-miR-193b-3p	HERC2
hsa-miR-193b-3p	HERC1
hsa-miR-193b-3p	BTRC
hsa-miR-193b-3p	BAZ1B
hsa-miR-193b-3p	SPAG9
hsa-miR-193b-3p	DOK2
hsa-miR-193b-3p	SLC7A6
hsa-miR-193b-3p	PKMYT1
hsa-miR-193b-3p	DNAJA3
hsa-miR-193b-3p	MTMR4
hsa-miR-193b-3p	SMC3
hsa-miR-193b-3p	FAM50A
hsa-miR-193b-3p	CTDP1
hsa-miR-193b-3p	EXO1
hsa-miR-193b-3p	DDX21
hsa-miR-193b-3p	MAPKAPK2
hsa-miR-193b-3p	CYTH1
hsa-miR-193b-3p	TRIP13
hsa-miR-193b-3p	TRIP12
hsa-miR-193b-3p	EFTUD2
hsa-miR-193b-3p	CIAO1
hsa-miR-193b-3p	RECQL4
hsa-miR-193b-3p	TJP2
hsa-miR-193b-3p	SH3BP5
hsa-miR-193b-3p	TECR
hsa-miR-193b-3p	GOSR1
hsa-miR-193b-3p	APOBEC3B
hsa-miR-193b-3p	GCC2
hsa-miR-193b-3p	ESPL1
hsa-miR-193b-3p	KNTC1
hsa-miR-193b-3p	CCP110
hsa-miR-193b-3p	JADE3
hsa-miR-193b-3p	PCLAF
hsa-miR-193b-3p	TMEM94
hsa-miR-193b-3p	DAZAP2
hsa-miR-193b-3p	NUP58
hsa-miR-193b-3p	RB1CC1
hsa-miR-193b-3p	ARHGAP11A
hsa-miR-193b-3p	MELK
hsa-miR-193b-3p	DENND4B
hsa-miR-193b-3p	FAM20B
hsa-miR-193b-3p	NCAPD2
hsa-miR-193b-3p	KBTBD11
hsa-miR-193b-3p	LPGAT1
hsa-miR-193b-3p	MFN2
hsa-miR-193b-3p	RBM8A
hsa-miR-193b-3p	FARSB
hsa-miR-193b-3p	ABCF2
hsa-miR-193b-3p	HUWE1
hsa-miR-193b-3p	HHLA1
hsa-miR-193b-3p	PPIF
hsa-miR-193b-3p	CTDSP2
hsa-miR-193b-3p	ACTR1A
hsa-miR-193b-3p	TRAP1
hsa-miR-193b-3p	G3BP1
hsa-miR-193b-3p	TRIM28
hsa-miR-193b-3p	SLC25A15
hsa-miR-193b-3p	NUTF2
hsa-miR-193b-3p	EIF1
hsa-miR-193b-3p	PLIN3
hsa-miR-193b-3p	COQ7
hsa-miR-193b-3p	EFS
hsa-miR-193b-3p	SF3A1
hsa-miR-193b-3p	TFG
hsa-miR-193b-3p	TUBA1B
hsa-miR-193b-3p	TUBB3
hsa-miR-193b-3p	NDC80
hsa-miR-193b-3p	BASP1
hsa-miR-193b-3p	LYPLA1
hsa-miR-193b-3p	MCRS1
hsa-miR-193b-3p	VAV3
hsa-miR-193b-3p	TACC3
hsa-miR-193b-3p	EIF3M
hsa-miR-193b-3p	SEC23A
hsa-miR-193b-3p	ENOX2
hsa-miR-193b-3p	NCOA2
hsa-miR-193b-3p	MYBBP1A
hsa-miR-193b-3p	IPO8
hsa-miR-193b-3p	PITRM1
hsa-miR-193b-3p	ANP32B
hsa-miR-193b-3p	AGPAT1
hsa-miR-193b-3p	CCT4
hsa-miR-193b-3p	CCT2
hsa-miR-193b-3p	PRPF8
hsa-miR-193b-3p	AHSA1
hsa-miR-193b-3p	USP39
hsa-miR-193b-3p	POLQ
hsa-miR-193b-3p	TCFL5
hsa-miR-193b-3p	STAG2
hsa-miR-193b-3p	HSPH1
hsa-miR-193b-3p	TRAFD1
hsa-miR-193b-3p	TXNL4A
hsa-miR-193b-3p	PRDX3
hsa-miR-193b-3p	AP3M2
hsa-miR-193b-3p	CBX1
hsa-miR-193b-3p	TMED2
hsa-miR-193b-3p	EBNA1BP2
hsa-miR-193b-3p	YWHAQ
hsa-miR-193b-3p	RAB32
hsa-miR-193b-3p	SF3B2
hsa-miR-193b-3p	ILVBL
hsa-miR-193b-3p	RAB35
hsa-miR-193b-3p	SLC35D2
hsa-miR-193b-3p	UBE2C
hsa-miR-193b-3p	CACFD1
hsa-miR-193b-3p	HNRNPUL1
hsa-miR-193b-3p	FAF1
hsa-miR-193b-3p	ZWINT
hsa-miR-193b-3p	CDC37
hsa-miR-193b-3p	PSIP1
hsa-miR-193b-3p	AKAP13
hsa-miR-193b-3p	PACSIN2
hsa-miR-193b-3p	SYNRG
hsa-miR-193b-3p	PHB2
hsa-miR-193b-3p	OIP5
hsa-miR-193b-3p	CASC3
hsa-miR-193b-3p	SEC31A
hsa-miR-193b-3p	ZNF365
hsa-miR-193b-3p	DHX30
hsa-miR-193b-3p	SEPHS2
hsa-miR-193b-3p	SEPHS1
hsa-miR-193b-3p	TPX2
hsa-miR-193b-3p	NT5C2
hsa-miR-193b-3p	SPEN
hsa-miR-193b-3p	CNOT1
hsa-miR-193b-3p	SNRNP200
hsa-miR-193b-3p	XPO7
hsa-miR-193b-3p	PDXDC1
hsa-miR-193b-3p	ENDOD1
hsa-miR-193b-3p	TBC1D9B
hsa-miR-193b-3p	WAPL
hsa-miR-193b-3p	EMC1
hsa-miR-193b-3p	CMTR1
hsa-miR-193b-3p	PEG10
hsa-miR-193b-3p	KIF1B
hsa-miR-193b-3p	ZBTB43
hsa-miR-193b-3p	PHF8
hsa-miR-193b-3p	CIC
hsa-miR-193b-3p	TTLL12
hsa-miR-193b-3p	CYFIP1
hsa-miR-193b-3p	FAF2
hsa-miR-193b-3p	TBC1D1
hsa-miR-193b-3p	SYNE2
hsa-miR-193b-3p	DNAJC9
hsa-miR-193b-3p	ZC3H7B
hsa-miR-193b-3p	ESYT1
hsa-miR-193b-3p	SUN1
hsa-miR-193b-3p	USP24
hsa-miR-193b-3p	SMG5
hsa-miR-193b-3p	PIP5K1C
hsa-miR-193b-3p	NCAPH
hsa-miR-193b-3p	ATP13A2
hsa-miR-193b-3p	COTL1
hsa-miR-193b-3p	SF3B3
hsa-miR-193b-3p	SCRIB
hsa-miR-193b-3p	DDAH1
hsa-miR-193b-3p	CDC42EP4
hsa-miR-193b-3p	ORC6
hsa-miR-193b-3p	ACOT9
hsa-miR-193b-3p	AMACR
hsa-miR-193b-3p	RUSC1
hsa-miR-193b-3p	SH3BP4
hsa-miR-193b-3p	PITPNB
hsa-miR-193b-3p	PRPF40B
hsa-miR-193b-3p	GCA
hsa-miR-193b-3p	YIPF3
hsa-miR-193b-3p	CLIC4
hsa-miR-193b-3p	WWTR1
hsa-miR-193b-3p	KANK2
hsa-miR-193b-3p	C2CD2
hsa-miR-193b-3p	TSKU
hsa-miR-193b-3p	TENM4
hsa-miR-193b-3p	CHTOP
hsa-miR-193b-3p	PRPF31
hsa-miR-193b-3p	PHF19
hsa-miR-193b-3p	RSL1D1
hsa-miR-193b-3p	GIMAP2
hsa-miR-193b-3p	FBXO5
hsa-miR-193b-3p	PLEK2
hsa-miR-193b-3p	AGO1
hsa-miR-193b-3p	DAZAP1
hsa-miR-193b-3p	PABPC1
hsa-miR-193b-3p	TRMT2A
hsa-miR-193b-3p	PELP1
hsa-miR-193b-3p	NSG1
hsa-miR-193b-3p	PPA2
hsa-miR-193b-3p	AHDC1
hsa-miR-193b-3p	RNF115
hsa-miR-193b-3p	PRPF19
hsa-miR-193b-3p	TMEM97
hsa-miR-193b-3p	HDHD5
hsa-miR-193b-3p	DCPS
hsa-miR-193b-3p	MRPL42
hsa-miR-193b-3p	DBNL
hsa-miR-193b-3p	ATAD2
hsa-miR-193b-3p	ANKRD11
hsa-miR-193b-3p	RACGAP1
hsa-miR-193b-3p	ABT1
