circrna	avg_circ_lfc	mirna	avg_mirna_lfc	mrna	avg_mrna_lfc
hsa_circ_0031132	1.345043857	hsa-miR-222-3p	-2.44802497528516	BBC3	0.724615273310113
hsa_circ_0031132	1.345043857	hsa-miR-222-3p	-2.44802497528516	SLC25A37	0.566304505895926
hsa_circ_0031132	1.345043857	hsa-miR-222-3p	-2.44802497528516	NUP43	0.451492264737782
hsa_circ_0031132	1.345043857	hsa-miR-222-3p	-2.44802497528516	BACE2	1.81603986288132
hsa_circ_0031132	1.345043857	hsa-miR-222-3p	-2.44802497528516	PPP3R1	0.54636533855184
hsa_circ_0031132	1.345043857	hsa-miR-222-3p	-2.44802497528516	MTERF4	1.04500261248021
hsa_circ_0031132	1.345043857	hsa-miR-222-3p	-2.44802497528516	GDI1	0.73683859190603
hsa_circ_0031132	1.345043857	hsa-miR-222-3p	-2.44802497528516	IFRD1	0.733531513271181
hsa_circ_0052767	0.992482298766667	hsa-miR-23b-3p	-1.02880798185747	UBE2E3	0.796123386360069
hsa_circ_0052767	0.992482298766667	hsa-miR-23b-3p	-1.02880798185747	ARPC1A	0.470220815720233
hsa_circ_0052767	0.992482298766667	hsa-miR-23b-3p	-1.02880798185747	COX20	0.894623184319241
hsa_circ_0052767	0.992482298766667	hsa-miR-23b-3p	-1.02880798185747	C2orf68	0.632660728939725
hsa_circ_0052767	0.992482298766667	hsa-miR-23b-3p	-1.02880798185747	SLC25A37	0.566304505895926
hsa_circ_0052767	0.992482298766667	hsa-miR-23b-3p	-1.02880798185747	NUP43	0.451492264737782
hsa_circ_0052767	0.992482298766667	hsa-miR-23b-3p	-1.02880798185747	NELFB	0.338336587143735
hsa_circ_0052767	0.992482298766667	hsa-miR-23b-3p	-1.02880798185747	CDK17	0.878976049177693
hsa_circ_0052767	0.992482298766667	hsa-miR-23b-3p	-1.02880798185747	ORMDL1	0.467608423726401
hsa_circ_0052767	0.992482298766667	hsa-miR-23b-3p	-1.02880798185747	TRIM59	0.742814052685984
hsa_circ_0052767	0.992482298766667	hsa-miR-23b-3p	-1.02880798185747	HBQ1	1.34518062750303
hsa_circ_0052767	0.992482298766667	hsa-miR-23b-3p	-1.02880798185747	ELAVL2	2.22776909259225
hsa_circ_0052767	0.992482298766667	hsa-miR-23b-3p	-1.02880798185747	UBE2S	0.826599982421803
hsa_circ_0052767	0.992482298766667	hsa-miR-23b-3p	-1.02880798185747	STARD3NL	0.7794683422204
hsa_circ_0052767	0.992482298766667	hsa-miR-23b-3p	-1.02880798185747	PHF21B	2.58453584141583
hsa_circ_0052767	0.992482298766667	hsa-miR-23b-3p	-1.02880798185747	KIF21A	0.675771422449513
hsa_circ_0052767	0.992482298766667	hsa-miR-23b-3p	-1.02880798185747	HABP2	2.89404053923073
hsa_circ_0052767	0.992482298766667	hsa-miR-23b-3p	-1.02880798185747	MARCKS	0.808739426382337
hsa_circ_0052767	0.992482298766667	hsa-miR-23b-3p	-1.02880798185747	CATSPERB	1.00402584092939
hsa_circ_0052767	0.992482298766667	hsa-miR-23b-3p	-1.02880798185747	TRIB1	1.47808413614442
hsa_circ_0052767	0.992482298766667	hsa-miR-23b-3p	-1.02880798185747	NPAS2	0.793098479442819
hsa_circ_0052767	0.992482298766667	hsa-miR-23b-3p	-1.02880798185747	CFAP44	0.74663631512293
hsa_circ_0052767	0.992482298766667	hsa-miR-23b-3p	-1.02880798185747	PCDH1	0.452064786847161
hsa_circ_0052767	0.992482298766667	hsa-miR-23b-3p	-1.02880798185747	PACS1	0.721934228490659
hsa_circ_0052767	0.992482298766667	hsa-miR-23b-3p	-1.02880798185747	TTC9	1.32412455468679
hsa_circ_0052767	0.992482298766667	hsa-miR-23b-3p	-1.02880798185747	GALNT11	0.431613672236914
hsa_circ_0052767	0.992482298766667	hsa-miR-23b-3p	-1.02880798185747	GDI1	0.73683859190603
hsa_circ_0052767	0.992482298766667	hsa-miR-23b-3p	-1.02880798185747	FOXL2	2.40408998218013
hsa_circ_0052767	0.992482298766667	hsa-miR-23b-3p	-1.02880798185747	SIX4	0.669167869440549
hsa_circ_0052767	0.992482298766667	hsa-miR-23b-3p	-1.02880798185747	TBC1D8	0.680417227169641
hsa_circ_0052767	0.992482298766667	hsa-miR-23b-3p	-1.02880798185747	DHTKD1	0.58406775987055
hsa_circ_0052767	0.992482298766667	hsa-miR-23b-3p	-1.02880798185747	BSDC1	0.545742166139767
hsa_circ_0052767	0.992482298766667	hsa-miR-23b-3p	-1.02880798185747	KIFC2	0.942113540962168
hsa_circ_0052767	0.992482298766667	hsa-miR-23b-3p	-1.02880798185747	RWDD4	0.320208855542984
hsa_circ_0052767	0.992482298766667	hsa-miR-23b-3p	-1.02880798185747	SCAF4	0.478903284355097
hsa_circ_0052767	0.992482298766667	hsa-miR-23b-3p	-1.02880798185747	TTC31	0.618227766811246
hsa_circ_0052767	0.992482298766667	hsa-miR-23b-3p	-1.02880798185747	TMEM150C	1.71766419201248
hsa_circ_0052767	0.992482298766667	hsa-miR-23b-3p	-1.02880798185747	ZNF138	0.559881327074534
hsa_circ_0052767	0.992482298766667	hsa-miR-23b-3p	-1.02880798185747	POM121C	0.441975153855586
hsa_circ_0052767	0.992482298766667	hsa-miR-23b-3p	-1.02880798185747	GPR37	1.63757194068324
hsa_circ_0052767	0.992482298766667	hsa-miR-23b-3p	-1.02880798185747	SH3BGRL3	0.777771616552443
hsa_circ_0052767	0.992482298766667	hsa-miR-23b-3p	-1.02880798185747	NET1	0.599432397114671
hsa_circ_0052767	0.992482298766667	hsa-miR-23b-3p	-1.02880798185747	TLX1	3.05786965986947
hsa_circ_0052767	0.992482298766667	hsa-miR-23b-3p	-1.02880798185747	RPIA	0.596674124973071
hsa_circ_0008584	1.38442489466666	hsa-miR-23b-3p	-1.02880798185747	UBE2E3	0.796123386360069
hsa_circ_0008584	1.38442489466666	hsa-miR-23b-3p	-1.02880798185747	ARPC1A	0.470220815720233
hsa_circ_0008584	1.38442489466666	hsa-miR-23b-3p	-1.02880798185747	COX20	0.894623184319241
hsa_circ_0008584	1.38442489466666	hsa-miR-23b-3p	-1.02880798185747	C2orf68	0.632660728939725
hsa_circ_0008584	1.38442489466666	hsa-miR-23b-3p	-1.02880798185747	SLC25A37	0.566304505895926
hsa_circ_0008584	1.38442489466666	hsa-miR-23b-3p	-1.02880798185747	NUP43	0.451492264737782
hsa_circ_0008584	1.38442489466666	hsa-miR-23b-3p	-1.02880798185747	NELFB	0.338336587143735
hsa_circ_0008584	1.38442489466666	hsa-miR-23b-3p	-1.02880798185747	CDK17	0.878976049177693
hsa_circ_0008584	1.38442489466666	hsa-miR-23b-3p	-1.02880798185747	ORMDL1	0.467608423726401
hsa_circ_0008584	1.38442489466666	hsa-miR-23b-3p	-1.02880798185747	TRIM59	0.742814052685984
hsa_circ_0008584	1.38442489466666	hsa-miR-23b-3p	-1.02880798185747	HBQ1	1.34518062750303
hsa_circ_0008584	1.38442489466666	hsa-miR-23b-3p	-1.02880798185747	ELAVL2	2.22776909259225
hsa_circ_0008584	1.38442489466666	hsa-miR-23b-3p	-1.02880798185747	UBE2S	0.826599982421803
hsa_circ_0008584	1.38442489466666	hsa-miR-23b-3p	-1.02880798185747	STARD3NL	0.7794683422204
hsa_circ_0008584	1.38442489466666	hsa-miR-23b-3p	-1.02880798185747	PHF21B	2.58453584141583
hsa_circ_0008584	1.38442489466666	hsa-miR-23b-3p	-1.02880798185747	KIF21A	0.675771422449513
hsa_circ_0008584	1.38442489466666	hsa-miR-23b-3p	-1.02880798185747	HABP2	2.89404053923073
hsa_circ_0008584	1.38442489466666	hsa-miR-23b-3p	-1.02880798185747	MARCKS	0.808739426382337
hsa_circ_0008584	1.38442489466666	hsa-miR-23b-3p	-1.02880798185747	CATSPERB	1.00402584092939
hsa_circ_0008584	1.38442489466666	hsa-miR-23b-3p	-1.02880798185747	TRIB1	1.47808413614442
hsa_circ_0008584	1.38442489466666	hsa-miR-23b-3p	-1.02880798185747	NPAS2	0.793098479442819
hsa_circ_0008584	1.38442489466666	hsa-miR-23b-3p	-1.02880798185747	CFAP44	0.74663631512293
hsa_circ_0008584	1.38442489466666	hsa-miR-23b-3p	-1.02880798185747	PCDH1	0.452064786847161
hsa_circ_0008584	1.38442489466666	hsa-miR-23b-3p	-1.02880798185747	PACS1	0.721934228490659
hsa_circ_0008584	1.38442489466666	hsa-miR-23b-3p	-1.02880798185747	TTC9	1.32412455468679
hsa_circ_0008584	1.38442489466666	hsa-miR-23b-3p	-1.02880798185747	GALNT11	0.431613672236914
hsa_circ_0008584	1.38442489466666	hsa-miR-23b-3p	-1.02880798185747	GDI1	0.73683859190603
hsa_circ_0008584	1.38442489466666	hsa-miR-23b-3p	-1.02880798185747	FOXL2	2.40408998218013
hsa_circ_0008584	1.38442489466666	hsa-miR-23b-3p	-1.02880798185747	SIX4	0.669167869440549
hsa_circ_0008584	1.38442489466666	hsa-miR-23b-3p	-1.02880798185747	TBC1D8	0.680417227169641
hsa_circ_0008584	1.38442489466666	hsa-miR-23b-3p	-1.02880798185747	DHTKD1	0.58406775987055
hsa_circ_0008584	1.38442489466666	hsa-miR-23b-3p	-1.02880798185747	BSDC1	0.545742166139767
hsa_circ_0008584	1.38442489466666	hsa-miR-23b-3p	-1.02880798185747	KIFC2	0.942113540962168
hsa_circ_0008584	1.38442489466666	hsa-miR-23b-3p	-1.02880798185747	RWDD4	0.320208855542984
hsa_circ_0008584	1.38442489466666	hsa-miR-23b-3p	-1.02880798185747	SCAF4	0.478903284355097
hsa_circ_0008584	1.38442489466666	hsa-miR-23b-3p	-1.02880798185747	TTC31	0.618227766811246
hsa_circ_0008584	1.38442489466666	hsa-miR-23b-3p	-1.02880798185747	TMEM150C	1.71766419201248
hsa_circ_0008584	1.38442489466666	hsa-miR-23b-3p	-1.02880798185747	ZNF138	0.559881327074534
hsa_circ_0008584	1.38442489466666	hsa-miR-23b-3p	-1.02880798185747	POM121C	0.441975153855586
hsa_circ_0008584	1.38442489466666	hsa-miR-23b-3p	-1.02880798185747	GPR37	1.63757194068324
hsa_circ_0008584	1.38442489466666	hsa-miR-23b-3p	-1.02880798185747	SH3BGRL3	0.777771616552443
hsa_circ_0008584	1.38442489466666	hsa-miR-23b-3p	-1.02880798185747	NET1	0.599432397114671
hsa_circ_0008584	1.38442489466666	hsa-miR-23b-3p	-1.02880798185747	TLX1	3.05786965986947
hsa_circ_0008584	1.38442489466666	hsa-miR-23b-3p	-1.02880798185747	RPIA	0.596674124973071
hsa_circ_0015928	0.653677998200001	hsa-miR-23b-3p	-1.02880798185747	UBE2E3	0.796123386360069
hsa_circ_0015928	0.653677998200001	hsa-miR-23b-3p	-1.02880798185747	ARPC1A	0.470220815720233
hsa_circ_0015928	0.653677998200001	hsa-miR-23b-3p	-1.02880798185747	COX20	0.894623184319241
hsa_circ_0015928	0.653677998200001	hsa-miR-23b-3p	-1.02880798185747	C2orf68	0.632660728939725
hsa_circ_0015928	0.653677998200001	hsa-miR-23b-3p	-1.02880798185747	SLC25A37	0.566304505895926
hsa_circ_0015928	0.653677998200001	hsa-miR-23b-3p	-1.02880798185747	NUP43	0.451492264737782
hsa_circ_0015928	0.653677998200001	hsa-miR-23b-3p	-1.02880798185747	NELFB	0.338336587143735
hsa_circ_0015928	0.653677998200001	hsa-miR-23b-3p	-1.02880798185747	CDK17	0.878976049177693
hsa_circ_0015928	0.653677998200001	hsa-miR-23b-3p	-1.02880798185747	ORMDL1	0.467608423726401
hsa_circ_0015928	0.653677998200001	hsa-miR-23b-3p	-1.02880798185747	TRIM59	0.742814052685984
hsa_circ_0015928	0.653677998200001	hsa-miR-23b-3p	-1.02880798185747	HBQ1	1.34518062750303
hsa_circ_0015928	0.653677998200001	hsa-miR-23b-3p	-1.02880798185747	ELAVL2	2.22776909259225
hsa_circ_0015928	0.653677998200001	hsa-miR-23b-3p	-1.02880798185747	UBE2S	0.826599982421803
hsa_circ_0015928	0.653677998200001	hsa-miR-23b-3p	-1.02880798185747	STARD3NL	0.7794683422204
hsa_circ_0015928	0.653677998200001	hsa-miR-23b-3p	-1.02880798185747	PHF21B	2.58453584141583
hsa_circ_0015928	0.653677998200001	hsa-miR-23b-3p	-1.02880798185747	KIF21A	0.675771422449513
hsa_circ_0015928	0.653677998200001	hsa-miR-23b-3p	-1.02880798185747	HABP2	2.89404053923073
hsa_circ_0015928	0.653677998200001	hsa-miR-23b-3p	-1.02880798185747	MARCKS	0.808739426382337
hsa_circ_0015928	0.653677998200001	hsa-miR-23b-3p	-1.02880798185747	CATSPERB	1.00402584092939
hsa_circ_0015928	0.653677998200001	hsa-miR-23b-3p	-1.02880798185747	TRIB1	1.47808413614442
hsa_circ_0015928	0.653677998200001	hsa-miR-23b-3p	-1.02880798185747	NPAS2	0.793098479442819
hsa_circ_0015928	0.653677998200001	hsa-miR-23b-3p	-1.02880798185747	CFAP44	0.74663631512293
hsa_circ_0015928	0.653677998200001	hsa-miR-23b-3p	-1.02880798185747	PCDH1	0.452064786847161
hsa_circ_0015928	0.653677998200001	hsa-miR-23b-3p	-1.02880798185747	PACS1	0.721934228490659
hsa_circ_0015928	0.653677998200001	hsa-miR-23b-3p	-1.02880798185747	TTC9	1.32412455468679
hsa_circ_0015928	0.653677998200001	hsa-miR-23b-3p	-1.02880798185747	GALNT11	0.431613672236914
hsa_circ_0015928	0.653677998200001	hsa-miR-23b-3p	-1.02880798185747	GDI1	0.73683859190603
hsa_circ_0015928	0.653677998200001	hsa-miR-23b-3p	-1.02880798185747	FOXL2	2.40408998218013
hsa_circ_0015928	0.653677998200001	hsa-miR-23b-3p	-1.02880798185747	SIX4	0.669167869440549
hsa_circ_0015928	0.653677998200001	hsa-miR-23b-3p	-1.02880798185747	TBC1D8	0.680417227169641
hsa_circ_0015928	0.653677998200001	hsa-miR-23b-3p	-1.02880798185747	DHTKD1	0.58406775987055
hsa_circ_0015928	0.653677998200001	hsa-miR-23b-3p	-1.02880798185747	BSDC1	0.545742166139767
hsa_circ_0015928	0.653677998200001	hsa-miR-23b-3p	-1.02880798185747	KIFC2	0.942113540962168
hsa_circ_0015928	0.653677998200001	hsa-miR-23b-3p	-1.02880798185747	RWDD4	0.320208855542984
hsa_circ_0015928	0.653677998200001	hsa-miR-23b-3p	-1.02880798185747	SCAF4	0.478903284355097
hsa_circ_0015928	0.653677998200001	hsa-miR-23b-3p	-1.02880798185747	TTC31	0.618227766811246
hsa_circ_0015928	0.653677998200001	hsa-miR-23b-3p	-1.02880798185747	TMEM150C	1.71766419201248
hsa_circ_0015928	0.653677998200001	hsa-miR-23b-3p	-1.02880798185747	ZNF138	0.559881327074534
hsa_circ_0015928	0.653677998200001	hsa-miR-23b-3p	-1.02880798185747	POM121C	0.441975153855586
hsa_circ_0015928	0.653677998200001	hsa-miR-23b-3p	-1.02880798185747	GPR37	1.63757194068324
hsa_circ_0015928	0.653677998200001	hsa-miR-23b-3p	-1.02880798185747	SH3BGRL3	0.777771616552443
hsa_circ_0015928	0.653677998200001	hsa-miR-23b-3p	-1.02880798185747	NET1	0.599432397114671
hsa_circ_0015928	0.653677998200001	hsa-miR-23b-3p	-1.02880798185747	TLX1	3.05786965986947
hsa_circ_0015928	0.653677998200001	hsa-miR-23b-3p	-1.02880798185747	RPIA	0.596674124973071
hsa_circ_0039930	0.902830901166666	hsa-miR-23b-3p	-1.02880798185747	UBE2E3	0.796123386360069
hsa_circ_0039930	0.902830901166666	hsa-miR-23b-3p	-1.02880798185747	ARPC1A	0.470220815720233
hsa_circ_0039930	0.902830901166666	hsa-miR-23b-3p	-1.02880798185747	COX20	0.894623184319241
hsa_circ_0039930	0.902830901166666	hsa-miR-23b-3p	-1.02880798185747	C2orf68	0.632660728939725
hsa_circ_0039930	0.902830901166666	hsa-miR-23b-3p	-1.02880798185747	SLC25A37	0.566304505895926
hsa_circ_0039930	0.902830901166666	hsa-miR-23b-3p	-1.02880798185747	NUP43	0.451492264737782
hsa_circ_0039930	0.902830901166666	hsa-miR-23b-3p	-1.02880798185747	NELFB	0.338336587143735
hsa_circ_0039930	0.902830901166666	hsa-miR-23b-3p	-1.02880798185747	CDK17	0.878976049177693
hsa_circ_0039930	0.902830901166666	hsa-miR-23b-3p	-1.02880798185747	ORMDL1	0.467608423726401
hsa_circ_0039930	0.902830901166666	hsa-miR-23b-3p	-1.02880798185747	TRIM59	0.742814052685984
hsa_circ_0039930	0.902830901166666	hsa-miR-23b-3p	-1.02880798185747	HBQ1	1.34518062750303
hsa_circ_0039930	0.902830901166666	hsa-miR-23b-3p	-1.02880798185747	ELAVL2	2.22776909259225
hsa_circ_0039930	0.902830901166666	hsa-miR-23b-3p	-1.02880798185747	UBE2S	0.826599982421803
hsa_circ_0039930	0.902830901166666	hsa-miR-23b-3p	-1.02880798185747	STARD3NL	0.7794683422204
hsa_circ_0039930	0.902830901166666	hsa-miR-23b-3p	-1.02880798185747	PHF21B	2.58453584141583
hsa_circ_0039930	0.902830901166666	hsa-miR-23b-3p	-1.02880798185747	KIF21A	0.675771422449513
hsa_circ_0039930	0.902830901166666	hsa-miR-23b-3p	-1.02880798185747	HABP2	2.89404053923073
hsa_circ_0039930	0.902830901166666	hsa-miR-23b-3p	-1.02880798185747	MARCKS	0.808739426382337
hsa_circ_0039930	0.902830901166666	hsa-miR-23b-3p	-1.02880798185747	CATSPERB	1.00402584092939
hsa_circ_0039930	0.902830901166666	hsa-miR-23b-3p	-1.02880798185747	TRIB1	1.47808413614442
hsa_circ_0039930	0.902830901166666	hsa-miR-23b-3p	-1.02880798185747	NPAS2	0.793098479442819
hsa_circ_0039930	0.902830901166666	hsa-miR-23b-3p	-1.02880798185747	CFAP44	0.74663631512293
hsa_circ_0039930	0.902830901166666	hsa-miR-23b-3p	-1.02880798185747	PCDH1	0.452064786847161
hsa_circ_0039930	0.902830901166666	hsa-miR-23b-3p	-1.02880798185747	PACS1	0.721934228490659
hsa_circ_0039930	0.902830901166666	hsa-miR-23b-3p	-1.02880798185747	TTC9	1.32412455468679
hsa_circ_0039930	0.902830901166666	hsa-miR-23b-3p	-1.02880798185747	GALNT11	0.431613672236914
hsa_circ_0039930	0.902830901166666	hsa-miR-23b-3p	-1.02880798185747	GDI1	0.73683859190603
hsa_circ_0039930	0.902830901166666	hsa-miR-23b-3p	-1.02880798185747	FOXL2	2.40408998218013
hsa_circ_0039930	0.902830901166666	hsa-miR-23b-3p	-1.02880798185747	SIX4	0.669167869440549
hsa_circ_0039930	0.902830901166666	hsa-miR-23b-3p	-1.02880798185747	TBC1D8	0.680417227169641
hsa_circ_0039930	0.902830901166666	hsa-miR-23b-3p	-1.02880798185747	DHTKD1	0.58406775987055
hsa_circ_0039930	0.902830901166666	hsa-miR-23b-3p	-1.02880798185747	BSDC1	0.545742166139767
hsa_circ_0039930	0.902830901166666	hsa-miR-23b-3p	-1.02880798185747	KIFC2	0.942113540962168
hsa_circ_0039930	0.902830901166666	hsa-miR-23b-3p	-1.02880798185747	RWDD4	0.320208855542984
hsa_circ_0039930	0.902830901166666	hsa-miR-23b-3p	-1.02880798185747	SCAF4	0.478903284355097
hsa_circ_0039930	0.902830901166666	hsa-miR-23b-3p	-1.02880798185747	TTC31	0.618227766811246
hsa_circ_0039930	0.902830901166666	hsa-miR-23b-3p	-1.02880798185747	TMEM150C	1.71766419201248
hsa_circ_0039930	0.902830901166666	hsa-miR-23b-3p	-1.02880798185747	ZNF138	0.559881327074534
hsa_circ_0039930	0.902830901166666	hsa-miR-23b-3p	-1.02880798185747	POM121C	0.441975153855586
hsa_circ_0039930	0.902830901166666	hsa-miR-23b-3p	-1.02880798185747	GPR37	1.63757194068324
hsa_circ_0039930	0.902830901166666	hsa-miR-23b-3p	-1.02880798185747	SH3BGRL3	0.777771616552443
hsa_circ_0039930	0.902830901166666	hsa-miR-23b-3p	-1.02880798185747	NET1	0.599432397114671
hsa_circ_0039930	0.902830901166666	hsa-miR-23b-3p	-1.02880798185747	TLX1	3.05786965986947
hsa_circ_0039930	0.902830901166666	hsa-miR-23b-3p	-1.02880798185747	RPIA	0.596674124973071
hsa_circ_0086684	0.893958431933336	hsa-miR-23b-3p	-1.02880798185747	UBE2E3	0.796123386360069
hsa_circ_0086684	0.893958431933336	hsa-miR-23b-3p	-1.02880798185747	ARPC1A	0.470220815720233
hsa_circ_0086684	0.893958431933336	hsa-miR-23b-3p	-1.02880798185747	COX20	0.894623184319241
hsa_circ_0086684	0.893958431933336	hsa-miR-23b-3p	-1.02880798185747	C2orf68	0.632660728939725
hsa_circ_0086684	0.893958431933336	hsa-miR-23b-3p	-1.02880798185747	SLC25A37	0.566304505895926
hsa_circ_0086684	0.893958431933336	hsa-miR-23b-3p	-1.02880798185747	NUP43	0.451492264737782
hsa_circ_0086684	0.893958431933336	hsa-miR-23b-3p	-1.02880798185747	NELFB	0.338336587143735
hsa_circ_0086684	0.893958431933336	hsa-miR-23b-3p	-1.02880798185747	CDK17	0.878976049177693
hsa_circ_0086684	0.893958431933336	hsa-miR-23b-3p	-1.02880798185747	ORMDL1	0.467608423726401
hsa_circ_0086684	0.893958431933336	hsa-miR-23b-3p	-1.02880798185747	TRIM59	0.742814052685984
hsa_circ_0086684	0.893958431933336	hsa-miR-23b-3p	-1.02880798185747	HBQ1	1.34518062750303
hsa_circ_0086684	0.893958431933336	hsa-miR-23b-3p	-1.02880798185747	ELAVL2	2.22776909259225
hsa_circ_0086684	0.893958431933336	hsa-miR-23b-3p	-1.02880798185747	UBE2S	0.826599982421803
hsa_circ_0086684	0.893958431933336	hsa-miR-23b-3p	-1.02880798185747	STARD3NL	0.7794683422204
hsa_circ_0086684	0.893958431933336	hsa-miR-23b-3p	-1.02880798185747	PHF21B	2.58453584141583
hsa_circ_0086684	0.893958431933336	hsa-miR-23b-3p	-1.02880798185747	KIF21A	0.675771422449513
hsa_circ_0086684	0.893958431933336	hsa-miR-23b-3p	-1.02880798185747	HABP2	2.89404053923073
hsa_circ_0086684	0.893958431933336	hsa-miR-23b-3p	-1.02880798185747	MARCKS	0.808739426382337
hsa_circ_0086684	0.893958431933336	hsa-miR-23b-3p	-1.02880798185747	CATSPERB	1.00402584092939
hsa_circ_0086684	0.893958431933336	hsa-miR-23b-3p	-1.02880798185747	TRIB1	1.47808413614442
hsa_circ_0086684	0.893958431933336	hsa-miR-23b-3p	-1.02880798185747	NPAS2	0.793098479442819
hsa_circ_0086684	0.893958431933336	hsa-miR-23b-3p	-1.02880798185747	CFAP44	0.74663631512293
hsa_circ_0086684	0.893958431933336	hsa-miR-23b-3p	-1.02880798185747	PCDH1	0.452064786847161
hsa_circ_0086684	0.893958431933336	hsa-miR-23b-3p	-1.02880798185747	PACS1	0.721934228490659
hsa_circ_0086684	0.893958431933336	hsa-miR-23b-3p	-1.02880798185747	TTC9	1.32412455468679
hsa_circ_0086684	0.893958431933336	hsa-miR-23b-3p	-1.02880798185747	GALNT11	0.431613672236914
hsa_circ_0086684	0.893958431933336	hsa-miR-23b-3p	-1.02880798185747	GDI1	0.73683859190603
hsa_circ_0086684	0.893958431933336	hsa-miR-23b-3p	-1.02880798185747	FOXL2	2.40408998218013
hsa_circ_0086684	0.893958431933336	hsa-miR-23b-3p	-1.02880798185747	SIX4	0.669167869440549
hsa_circ_0086684	0.893958431933336	hsa-miR-23b-3p	-1.02880798185747	TBC1D8	0.680417227169641
hsa_circ_0086684	0.893958431933336	hsa-miR-23b-3p	-1.02880798185747	DHTKD1	0.58406775987055
hsa_circ_0086684	0.893958431933336	hsa-miR-23b-3p	-1.02880798185747	BSDC1	0.545742166139767
hsa_circ_0086684	0.893958431933336	hsa-miR-23b-3p	-1.02880798185747	KIFC2	0.942113540962168
hsa_circ_0086684	0.893958431933336	hsa-miR-23b-3p	-1.02880798185747	RWDD4	0.320208855542984
hsa_circ_0086684	0.893958431933336	hsa-miR-23b-3p	-1.02880798185747	SCAF4	0.478903284355097
hsa_circ_0086684	0.893958431933336	hsa-miR-23b-3p	-1.02880798185747	TTC31	0.618227766811246
hsa_circ_0086684	0.893958431933336	hsa-miR-23b-3p	-1.02880798185747	TMEM150C	1.71766419201248
hsa_circ_0086684	0.893958431933336	hsa-miR-23b-3p	-1.02880798185747	ZNF138	0.559881327074534
hsa_circ_0086684	0.893958431933336	hsa-miR-23b-3p	-1.02880798185747	POM121C	0.441975153855586
hsa_circ_0086684	0.893958431933336	hsa-miR-23b-3p	-1.02880798185747	GPR37	1.63757194068324
hsa_circ_0086684	0.893958431933336	hsa-miR-23b-3p	-1.02880798185747	SH3BGRL3	0.777771616552443
hsa_circ_0086684	0.893958431933336	hsa-miR-23b-3p	-1.02880798185747	NET1	0.599432397114671
hsa_circ_0086684	0.893958431933336	hsa-miR-23b-3p	-1.02880798185747	TLX1	3.05786965986947
hsa_circ_0086684	0.893958431933336	hsa-miR-23b-3p	-1.02880798185747	RPIA	0.596674124973071
hsa_circ_0001190	1.22758546593333	hsa-miR-23b-3p	-1.02880798185747	UBE2E3	0.796123386360069
hsa_circ_0001190	1.22758546593333	hsa-miR-23b-3p	-1.02880798185747	ARPC1A	0.470220815720233
hsa_circ_0001190	1.22758546593333	hsa-miR-23b-3p	-1.02880798185747	COX20	0.894623184319241
hsa_circ_0001190	1.22758546593333	hsa-miR-23b-3p	-1.02880798185747	C2orf68	0.632660728939725
hsa_circ_0001190	1.22758546593333	hsa-miR-23b-3p	-1.02880798185747	SLC25A37	0.566304505895926
hsa_circ_0001190	1.22758546593333	hsa-miR-23b-3p	-1.02880798185747	NUP43	0.451492264737782
hsa_circ_0001190	1.22758546593333	hsa-miR-23b-3p	-1.02880798185747	NELFB	0.338336587143735
